Ch.,B,A,x0,y0,Ra_1,Dec_1,FWHMx,FWHMy,Mag_1,Beta,r,Angle,RMSE,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx_1,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,Ra_2,Dec_2,Mag_2,ABS_Mag,luminosity,Mass,Plx_2,PM,RV,plx_in_arsec,distnace_from_earth,Separation,plx_arsec,distance_from_earth,TV,True_Velocity,velocity_dispersion,Log(Velocity Dispersion),L_size,Log(L_size),Log(Mass),average VD
1,52.0692,240.581,129.661,303.797,251.784,-45.8491,6.40199,6.14312,-10.0607,-1,0.959564,32.0787,21.5799,2MASS J16470822-4550565,251.7842746,-45.84902955,0,0,90,LP?,4,16 47 08.22591,-45 50 56.5064,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|MIR|NIR|V*,,,,,,,0.0374,0.1231,-2.409,-4.055,0.166,0.144,90,,,,,,17.123,10.048,8.73,8.06,,,,,,0.739763,251.784,-45.8491,-10.0607,-23.07100037,1.45E+11,1544.136742,0.0374,4.717,,3.74E-05,26737.967,0.739762601,3.74E-05,26737.96791,597.822973,,,,,,3.188685757,
1,69.9233,119.198,221.42,343.967,251.771,-45.853,12.4659,6.06426,-10.0028,-1,0.486466,76.8545,31.6704,2MASS J16470511-4551107,251.7712917,-45.85297222,0.07,0.07,90,V*,1,   16 47 05.11,   -45 51 10.7,C,2003yCat.2246....0C,Variable*,NIR|V*,,,,,,,,,,,,,,,,,,,17.621,10.523,9.086,8.386,,,,,,0.74815,251.771,-45.853,-10.0028,-23.01309994,1.37E+11,1520.787608,0.1906,4.453,,1.91E-04,5246.59,0.748149658,,,,,,,,,3.182068565,
1,37.4209,190.453,163.148,180.164,251.78,-45.837,7.49973,5.91239,-9.98886,-1,0.788346,-47.2132,13.661,Cl* Westerlund    1      W      74,251.7794933,-45.83696847,0,0,90,s*b,17,16 47 07.07840,-45 50 13.0865,A,2020yCat.1350....0G,BlueSG,*|NIR|s*b|V*|X,-45.9,1.24,-1.53E-04,4.10E-06,O9.5Iab,,0.0612,0.0595,-2.534,-4.097,0.075,0.07,90,,,,,,15.835,10.626,9.747,9.341,,,,,,1.273391,,,,,,,,,,,,,6.12E-05,16339.86928,,,,,,,,
1,38.7735,215.795,363.294,403.755,251.752,-45.8589,6.26354,6.26353,-9.96856,-1,0.999999,-76.7232,22.3739,Cl* Westerlund    1      W      53,251.7516128,-45.85884712,0,0,90,s*b,12,16 47 00.38707,-45 51 31.8496,A,2020yCat.1350....0G,BlueSG,*|**|MIR|NIR|s*b|SB*|V*|X,,,,,OBIa+OBIa,,0.1975,0.0926,-2.493,-3.74,0.116,0.096,90,,,,22.9,18.51,15.8,10.273,9.35,8.904,,,,,,0.985285,251.752,-45.8589,-9.96856,-22.97886018,1.33E+11,1507.146428,0.1975,4.495,,1.98E-04,5063.291,0.985284596,1.98E-04,5063.291139,107.88,,,,,,3.178155449,
1,161.145,20.347,257.432,244.538,251.766,-45.8433,15.1462,7.15473,-9.96459,-1,0.47238,-6.07982,28.8077,Gaia DR3 5940106797366400768,251.7656458,-45.84322924,0,0,90,*,2,16 47 03.75500,-45 50 35.6253,A,2020yCat.1350....0G,Star,*,,,,,,,0.1145,0.1096,-2.348,-3.877,0.137,0.119,90,,,,,,,,,,,,,,,0.939458,251.766,-45.8433,-9.96459,-22.97489003,1.32E+11,1505.572653,-0.0178,3.89,,-1.78E-05,-56179.777,0.939458484,1.15E-04,8733.624454,161.03581,,,,,,3.177701718,
1,49.8791,181.267,335.986,216.483,251.755,-45.8406,9.22233,5.07303,-9.95683,-1,0.550081,-50.4043,23.3891,Cl* Westerlund    1      W      50b,251.7548846,-45.84077985,0,0,90,*,11,16 47 01.17229,-45 50 26.8074,A,2020yCat.1350....0G,Star,*,-36.1,3.12,-1.20E-04,1.04E-05,O9III,,0.2746,0.104,-2.606,-3.663,0.128,0.108,90,,,,22.8,19.66,17.21,,,,,,,,,0.717384,251.755,-45.8406,-9.95683,-22.96712998,1.31E+11,1502.501295,0.2746,4.495,,2.75E-04,3641.6606,0.71738444,2.75E-04,3641.660597,77.5903132,85.57725667,4.736280792,0.675437442,42.94157157,1.632877935,3.176814855,
1,76.8178,187.544,195.685,209.166,251.775,-45.8399,7.62807,5.10505,-9.94957,-1,0.669246,-53.6139,35.5927,Gaia DR3 5940106041460478976,251.7749668,-45.83994454,0,0,90,LP?,1,16 47 05.99203,-45 50 23.8003,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,,,-2.329,-4.09,0.183,0.152,90,,,,,,,,,,,,,,,0.170946,251.775,-45.8399,-9.94957,-22.95986966,1.31E+11,1499.633398,-0.0113,4.707,,-1.13E-05,-88495.57,0.170945522,,,,,,,,,3.175985104,
1,37.0264,220.988,250.841,461.931,251.767,-45.8645,6.13438,5.7893,-9.87293,-1,0.943747,-36.0791,12.3501,Cl* Westerlund    1      W      60,251.7672232,-45.86451654,0,0,90,s*b,20,16 47 04.13356,-45 51 52.2595,A,2020yCat.1350....0G,BlueSG,*|s*b|V*,-40.71,1.37,-1.36E-04,4.60E-06,B0Iab,,0.1573,0.0549,-2.141,-3.658,0.07,0.058,90,,,,22.8,18.5,16.041,,,,,,,,,0.567662,251.767,-45.8645,-9.87293,-22.88322953,1.22E+11,1469.691668,0.1573,4.238,,1.57E-04,6357.2793,0.567662211,1.57E-04,6357.279085,127.7057893,134.0375836,6.802040466,0.832639211,52.93582213,1.723749662,3.167226232,
1,27.4435,230.38,141.541,450.306,251.783,-45.8634,5.97301,5.62198,-9.8571,-1,0.94123,-14.0925,17.6,2MASS J16470780-4551479,251.7825847,-45.86330876,0,0,90,*,10,16 47 07.82033,-45 51 47.9115,A,2020yCat.1350....0G,Star,*|MIR|NIR|V*|X,-35.66,1.4,-1.19E-04,4.70E-06,B0Ib(+O?),,0.111,0.1135,-2.169,-3.671,0.142,0.112,90,,,,,,16.94,10.64,9.626,9.114,,,,,,1.102534,,,,,,,,,,,,,1.11E-04,9009.009009,,,,,,,,
1,17.5812,162.33,54.4743,107.092,251.795,-45.8299,10.3805,4.5477,-9.82287,-1,0.438101,82.1063,18.5646,[CRN2020] W1063,251.794787,-45.82996892,0,0,90,*,8,16 47 10.74888,-45 49 47.8881,A,2020yCat.1350....0G,Star,*|SB*,-51.01,2.7,-1.70E-04,9.00E-06,O9III,,0.037,0.0786,-2.22,-3.777,0.093,0.08,90,,,,,,,,,,,,,,,0.586748,251.795,-45.8299,-9.82287,-22.83317021,1.16E+11,1450.458031,0.037,4.381,,3.70E-05,27027.025,0.586748219,3.70E-05,27027.02703,561.2416299,563.5549211,,1.3787958,87.65824167,1.942792755,3.161505167,
1,69.7287,181.355,341.828,351.855,251.755,-45.8538,6.94807,5.58197,-9.7996,-1,0.803384,-6.1133,34.2954,Cl* Westerlund    1      W      21,251.7546352,-45.85377318,0,0,90,s*b,13,16 47 01.11245,-45 51 13.5835,A,2020yCat.1350....0G,BlueSG,*|s*b|V*,-46.58,1.11,-1.55E-04,3.70E-06,B0.5Ia,,0.2963,0.0579,-2.517,-3.582,0.081,0.062,90,,,,22.5,18.41,15.619,,,,,,,,,0.93256,251.755,-45.8538,-9.7996,-22.8098996,1.14E+11,1441.602972,0.2963,4.378,,2.96E-04,3374.958,0.932560187,2.96E-04,3374.957813,70.03617649,84.11161027,5.08716403,0.706475741,44.91486069,1.652390057,3.158845669,
1,14.3845,199.687,412.061,55.7191,251.745,-45.8249,6.97007,5.23169,-9.79136,-1,0.750594,-48.738,13.6844,Gaia DR3 5940106861789005696,251.746693,-45.8261106,0,0,90,*,2,16 46 59.20633,-45 49 33.9981,A,2020yCat.1350....0G,Star,*,,,,,,,0.2796,0.1237,-3.118,-3.186,0.156,0.117,90,,,,,,,,,,,,,,,6.089905,251.747,-45.8261,-8.02791,-21.03821019,2.22E+10,904.4131718,0.2796,4.458,,2.80E-04,3576.5378,0.756128215,2.80E-04,3576.537911,75.57553567,,,,,,2.956366879,
1,78.0874,191.48,309.96,349.421,251.759,-45.8536,6.26911,5.00607,-9.78776,-1,0.798529,-50.0242,38.4911,Cl* Westerlund    1      W      24,251.7589838,-45.85349498,0,0,90,s*b,22,16 47 02.15611,-45 51 12.5819,A,2020yCat.1350....0G,BlueSG,*|NIR|s*b|SB*|X,-51.14,1.76,-1.71E-04,5.90E-06,O9Iab,,0.212,0.0549,-2.367,-3.63,0.073,0.06,90,,,,23,18.71,15.96,10.297,,,,,,,,0.379425,251.759,-45.8536,-9.78776,-22.79805974,1.13E+11,1437.118372,0.212,4.334,,2.12E-04,4716.981,0.379424884,2.12E-04,4716.981132,96.90169676,109.5684158,6.2555666,0.796266652,50.62340243,1.704351331,3.157492541,
1,109.456,137.292,192.872,279.321,251.775,-45.8467,10.7824,4.18608,-9.77939,-1,0.388232,41.5803,43.3777,Cl* Westerlund    1      W      37,251.7750469,-45.84652171,0,0,90,*,9,16 47 06.01126,-45 50 47.4782,A,2020yCat.1350....0G,Star,*,-46.02,1.77,-1.54E-04,5.90E-06,O9Ib,,,,0.043,-3.117,0.184,0.149,90,,,,22.8,19.11,16.4,,,,,,,,,0.65109,251.775,-45.8467,-9.77939,-22.78969029,1.12E+11,1433.956686,-0.4535,3.117,,-4.54E-04,-2205.0718,0.65109027,,,,56.38468233,3.986096853,0.600547847,38.18039503,1.581840417,3.156536033,
1,58.4434,226.889,282.064,401.96,251.763,-45.8587,5.68267,5.60014,-9.77719,-1,0.985477,4.40752,25.0633,[B2007] J164703.11-455131.1,251.7629841,-45.85865762,0,0,90,V*,4,16 47 03.11619,-45 51 31.1674,A,2020yCat.1350....0G,Variable*,*|V*,,,,,,,0.131,0.0672,-2.244,-3.801,0.083,0.069,90,,,,,19.167,15.929,,,,,,,,,0.157289,251.763,-45.8587,-9.77719,-22.78749017,1.11E+11,1433.12671,0.131,4.414,,1.31E-04,7633.5884,0.157288434,1.31E-04,7633.587786,159.7126748,,,,,,3.15628459,
1,110.238,145.432,243.103,322.669,251.768,-45.8509,7.02519,6.92058,-9.74841,-1,0.98511,-26.1849,54.1098,Cl* Westerlund    1     CN      C,251.7683858,-45.85100183,0,0,90,WR*,17,16 47 04.41259,-45 51 03.6066,A,2020yCat.1350....0G,WolfRayet*,*|WR*,-67.1,3.23,-2.24E-04,1.08E-05,WC9d,,0.1487,0.1377,-2.067,-4.022,0.175,0.145,90,,,,,,,10.3,,,,,,,,1.02353,,,,,,,,,,,,,1.49E-04,6724.949563,,,,,,,,
1,15.0837,173.619,411.539,138.208,251.745,-45.8329,8.48093,4.71573,-9.73975,-1,0.55604,71.4332,14.3504,2MASS J16465961-4550049,251.7483616,-45.83466533,0,0,90,LP?,1,16 46 59.60679,-45 50 04.7952,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?|NIR,,,,,,,,,-1.196,-5.566,0.274,0.238,90,,,,,,,13.203,,,,,,,,10.566241,251.748,-45.8346,-8.45204,-21.46233968,3.29E+10,1011.204096,-1.0684,5.693,,-0.0010684,-935.97906,0.93568685,,,,,,,,,3.00483882,
1,56.979,75.291,342.718,430.09,251.754,-45.8614,7.64201,3.2398,-9.73804,-1,0.423947,-11.5846,45.6606,Gaia DR3 5940106659927363456,251.7549456,-45.86114053,0,0,90,*,2,16 47 01.18695,-45 51 40.1059,A,2020yCat.1350....0G,Star,*,,,,,,,0.1749,0.07,-2.275,-2.811,0.086,0.069,90,,,,,,,,,,,,,,,2.553988,,,,,,,,,,,,,1.75E-04,5717.552887,,,,,,,,
1,23.5859,90.8638,127.332,92.8407,251.785,-45.8285,16.9191,4.73011,-9.7361,-1,0.279572,12.4881,21.4392,[CMN2008] J164709.2-454941,251.7883333,-45.82805556,,,172,X,1,    16 47 09.2,     -45 49 41,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.50363,,,,,,,,,,,,,,,,,,,,,,
1,60.1806,187.195,296.283,364.108,251.761,-45.855,7.78965,4.35513,-9.70009,-1,0.559092,-59.4409,32.0756,Cl* Westerlund    1      W      47,251.761,-45.85488889,,,172,s*b,7,   16 47 02.64,   -45 51 17.6,C,2020A&A...635A.187C,BlueSG,*|s*b|X,-58.08,1.75,-1.94E-04,5.80E-06,O9.5Iab,,,,,,,,,,,,22.7,19.95,16.36,,,,,,,,,0.398372,251.761,-45.855,-9.70009,-22.71039036,1.04E+11,1404.34297,0.2025,5.002,,2.03E-04,4938.2715,0.398371882,,,,130.6977948,7.348165697,0.866178941,55.06814203,1.740900424,3.147473185,
1,78.6986,123.791,264.053,331.742,251.765,-45.8518,10.2816,5.28312,-9.69928,-1,0.513841,-11.5874,33.9739,Gaia DR3 5940106007100729216,251.7651115,-45.85197508,0,0,90,*,3,16 47 03.62676,-45 51 07.1103,A,2020yCat.1350....0G,Star,*,,,,,,,0.3428,0.1074,-2.128,-3.648,0.132,0.109,90,,,,,,,,,,,,,,,0.693388,251.765,-45.8518,-9.69928,-22.70957974,1.04E+11,1404.043431,0.3428,4.224,,3.43E-04,2917.1528,0.69338773,3.43E-04,2917.152859,58.40653488,,,,,,3.147380542,
1,67.3451,187.551,263.05,348.959,251.766,-45.8535,6.08458,5.67993,-9.69922,-1,0.933496,25.3098,23.7554,[B2007] J164703.75-455112.7,251.7655698,-45.85350769,0,0,90,V*,2,16 47 03.73675,-45 51 12.6277,A,2020yCat.1350....0G,Variable*,*|V*,,,,,,,0.1605,0.1029,-2.246,-3.726,0.133,0.106,90,,,,,,17.042,,,,,,,,,1.095209,,,,,,,,,,,,,1.61E-04,6230.529595,,,,,,,,
1,20.4354,214.652,36.3792,378.713,251.797,-45.8564,6.10612,4.95557,-9.66729,-1,0.811575,-52.9888,12.2986,[B2007] J164711.04-455136.5,251.796,-45.86013889,0.32,0.32,90,V*,1,   16 47 11.04,   -45 51 36.5,C,2007AJ....133.2696B,Variable*,V*,,,,,,,,,,,,,,,,,,20.268,,,,,,,,,,13.69181,,,,,,,,,,,,,,,,,,,,,,
1,30.0944,206.598,402.62,222.476,251.746,-45.8412,5.90414,5.06834,-9.61369,-1,0.858438,-38.0598,11.4699,Cl* Westerlund    1      W      84,251.7460377,-45.84119274,0,0,90,*,14,16 46 59.04906,-45 50 28.2939,A,2020yCat.1350....0G,Star,*|X,-49.4,2.09,-1.65E-04,7.00E-06,O9.5Ib,,0.1765,0.0476,-2.544,-3.655,0.056,0.052,90,,,,21.3,17.82,15.6,,,,,,,,,0.094917,251.746,-45.8412,-9.61369,-22.62399033,9.59E+10,1372.773526,0.1765,4.453,,1.76E-04,5665.7227,0.094917535,1.76E-04,5665.72238,119.5876527,129.3892116,6.959360621,0.842569341,53.56713951,1.728898456,3.137598895,
1,51.2117,193.538,174.386,306.493,251.778,-45.8494,6.13152,5.09704,-9.5916,-1,0.831285,88.7894,21.2417,Gaia DR3 5940106041460467072,251.778089,-45.84936873,0,0,90,*,2,16 47 06.74136,-45 50 57.7274,A,2020yCat.1350....0G,Star,*,,,,,,,0.3272,0.1378,-2.366,-4.083,0.156,0.125,90,,,,,,,,,,,,,,,0.249516,251.778,-45.8494,-9.5916,-22.60190037,9.39E+10,1364.816702,0.3272,4.719,,3.27E-04,3056.2349,0.249515896,3.27E-04,3056.234719,68.36203931,,,,,,3.135074329,
1,55.8621,221.646,215.76,414.162,251.772,-45.8599,5.48903,4.80496,-9.54987,-1,0.875374,74.8622,25.1459,Gaia DR3 5940106007092324864,251.7720887,-45.85981986,0,0,90,*,1,16 47 05.30128,-45 51 35.3515,A,2020yCat.1350....0G,Star,*,,,,,,,0.2652,0.1183,-2.593,-4.014,0.144,0.121,90,,,,,,,,,,,,,,,0.36352,251.772,-45.8599,-9.54987,-22.56016949,9.04E+10,1349.910841,0.2652,4.779,,2.65E-04,3770.7393,0.36351957,2.65E-04,3770.739065,85.41651289,,,,,,3.130305085,
1,46.7518,223.915,158.603,94.5787,251.78,-45.8287,5.54618,4.62307,-9.54327,-1,0.833558,-62.9403,35.965,Gaia DR3 5940199877886913280,251.7789726,-45.82925113,0,0,90,*,2,16 47 06.95343,-45 49 45.3041,A,2020yCat.1350....0G,Star,*,,,,,,,0.2858,0.0547,-2.409,-3.283,0.067,0.059,90,,,,,,,,,,,,,,,3.247809,251.779,-45.8293,-7.1102,-20.12049988,9.55E+09,710.3717811,0.2858,4.072,,2.86E-04,3498.95,0.195653276,2.86E-04,3498.950315,67.53421653,,,,,,2.851485701,
1,19.282,190.561,433.883,429.092,251.742,-45.8613,6.09366,4.96663,-9.53825,-1,0.815048,8.23915,10.2435,[CRN2020] W1015,251.7415649,-45.86133995,0,0,90,*,7,16 46 57.97557,-45 51 40.8238,A,2020yCat.1350....0G,Star,*,-40.19,2.77,-1.34E-04,9.20E-06,O9III,,0.2008,0.0903,-2.192,-3.74,0.117,0.094,90,,,,23.1,19.24,16.77,,,,,,,,,1.110549,,,,,,,,,,,,,2.01E-04,4980.079681,,,,,,,,
1,43.1758,158.378,330.433,199.369,251.756,-45.8389,8.61413,4.13879,-9.51274,-1,0.480465,-82.405,19.574,Gaia DR3 5940106797374727680,251.7559995,-45.83896872,0,0,90,*,3,16 47 01.43988,-45 50 20.2874,A,2020yCat.1350....0G,Star,*,,,,,,,0.1296,0.0616,-2.149,-3.91,0.07,0.066,90,,,,,,,,,,,,,,,0.24202,251.756,-45.8389,-9.51274,-22.52304009,8.73E+10,1336.785496,0.1296,4.461,,1.30E-04,7716.0493,0.242019817,1.30E-04,7716.049383,163.156935,,,,,,3.126061725,
1,29.4417,202.018,413.212,355.355,251.745,-45.8541,5.32699,5.1759,-9.50048,-1,0.971637,72.7329,19.9736,Gaia DR3 5940106659935760896,251.744564,-45.85408013,0,0,90,*,2,16 46 58.69536,-45 51 14.6885,A,2020yCat.1350....0G,Star,*,,,,,,,0.0804,0.0561,-2.328,-3.976,0.069,0.06,90,,,,,,,,,,,,,,,1.083121,,,,,,,,,,,,,8.04E-05,12437.81095,,,,,,,,
1,45.6813,216.143,347.943,371.378,251.754,-45.8557,5.34826,4.81097,-9.4988,-1,0.899541,19.9307,20.5305,Cl* Westerlund    1     CN      I,251.7536751,-45.85569944,0,0,90,WR*,21,16 47 00.88201,-45 51 20.5180,A,2020yCat.1350....0G,WolfRayet*,*|NIR|V*|WR*,,,,,WN8o,,0.151,0.0859,-1.956,-3.679,0.122,0.097,90,,,,,,17.336,10.89,,,,,,,,0.809248,251.754,-45.8557,-9.4988,-22.50910023,8.62E+10,1331.890736,0.151,4.166,,1.51E-04,6622.5166,0.809248317,1.51E-04,6622.516556,130.7737766,,,,,,3.124468598,
1,45.5399,215.886,238.728,168.318,251.769,-45.8359,5.37668,4.61553,-9.45751,-1,0.858434,-34.0216,15.4008,[B2007] J164704.55-455008.5,251.7688602,-45.83581793,0,0,90,V*,9,16 47 04.52645,-45 50 08.9445,A,2020yCat.1350....0G,Variable*,*|V*|X,-49.25,1.55,-1.64E-04,5.20E-06,O9-9.5I-III,,0.3906,0.0886,-2.103,-3.409,0.11,0.091,90,,,,21.9,18.89,16.37,,,,,,,,,0.451611,251.769,-45.8359,-9.45751,-22.46780995,8.30E+10,1317.497224,0.3906,4.006,,3.91E-04,2560.1638,0.451610481,3.91E-04,2560.16385,48.61352053,69.20142208,4.610715351,0.663768311,42.1996956,1.625309318,3.119749709,
1,79.8192,171.723,176.846,227.546,251.778,-45.8417,4.65301,4.65285,-9.43958,-1,0.999967,33.7932,39.8907,Cl* Westerlund    1      W      15,251.7776275,-45.84158993,0,0,90,*,29,16 47 06.63060,-45 50 29.7238,A,2020yCat.1350....0G,Star,*|V*|X,-44.81,1.98,-1.50E-04,6.60E-06,O9Ib,,0.1109,0.0642,-2.374,-3.934,0.091,0.078,90,,,,22.8,18.96,16.38,,,,,,,,,1.016572,,,,,,,,,,,,,1.11E-04,9017.132552,,,,,,,,
1,38.4237,192.738,148.805,347.531,251.782,-45.8534,6.20983,4.39481,-9.43831,-1,0.707718,-7.52024,22.9501,Gaia DR3 5940106041452083968,251.7809035,-45.85317256,0,0,90,*,2,16 47 07.41685,-45 51 11.4212,A,2020yCat.1350....0G,Star,*,,,,,,,0.4261,0.1214,-1.165,-3.875,0.139,0.109,90,,,,,,,,,,,,,,,2.864266,,,,,,,,,,,,,4.26E-04,2346.866933,,,,,,,,
1,18.3058,189.847,357.628,74.1365,251.752,-45.8267,5.57142,4.86098,-9.41358,-1,0.872485,84.9422,16.6581,[CMN2008] J164700.3-454940,251.75125,-45.82777778,,,172,X,1,    16 47 00.3,     -45 49 40,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.316392,,,,,,,,,,,,,,,,,,,,,,
1,40.3632,157.007,189.223,387.639,251.776,-45.8573,7.03399,4.6376,-9.4093,-1,0.659313,63.47,16.2096,Cl* Westerlund    1     CN      D,251.7760644,-45.8573309,0,0,90,WR*,23,16 47 06.25545,-45 51 26.3912,A,2020yCat.1350....0G,WolfRayet*,*|C*?|LP?|V*|WR*|X,,,,,WN7o,,,,-1.889,-4.124,0.204,0.174,90,,,,,,18.935,11.92,,,,,,,,0.19438,251.776,-45.8573,-9.4093,-22.41959981,7.94E+10,1300.888211,-0.242,4.536,,-2.42E-04,-4132.2314,0.194379918,,,,,,,,,3.114239978,
1,78.3338,239.047,214.159,399.108,251.772,-45.8584,5.36684,4.0554,-9.38994,-1,0.75564,50.0418,34.3412,Cl* Westerlund    1      W      69,251.7724583,-45.85847222,0.32,0.32,90,V*,1,   16 47 05.39,   -45 51 30.5,C,2007AJ....133.2696B,Variable*,*|V*,,,,,,,,,,,,,,,,,,16.322,,,,,,,,,,1.171665,,,,,,,,,,,,,,,,,,,,,,
1,93.6686,137.728,262.187,330.892,251.766,-45.8517,4.55209,4.50001,-9.36223,-1,0.988558,-61.1616,44.1241,Gaia DR3 5940106007100729344,251.7658442,-45.85171381,0,0,90,LP?,3,16 47 03.80260,-45 51 06.1697,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|C*?|LP?,,,,,,,0.1863,0.0879,-2.384,-3.665,0.115,0.094,90,,,,,,,,,,,,,,,0.410096,251.766,-45.8517,-9.36223,-22.37253026,7.60E+10,1284.874177,0.1863,4.373,,1.86E-04,5367.6865,0.410095619,1.86E-04,5367.686527,111.2615138,,,,,,3.108860601,
1,26.626,213.307,148.309,430.459,251.782,-45.8615,4.92138,4.64815,-9.35679,-1,0.944482,18.7801,12.5666,[CRN2020] W1054,251.7815996,-45.86138291,0,0,90,*,7,16 47 07.58391,-45 51 40.9785,A,2020yCat.1350....0G,Star,*,-45.95,2.4,-1.53E-04,8.00E-06,O9-9.5,,0.3176,0.1206,-1.941,-3.887,0.146,0.123,90,,,,,,,,,,,,,,,1.083034,,,,,,,,,,,,,3.18E-04,3148.61461,,,,,,,,
1,17.9648,141.022,429.211,489.251,251.742,-45.8672,7.81558,4.32051,-9.32868,-1,0.552807,-4.8677,16.0993,[CMN2008] J164659.0-455158,251.7458333,-45.86611111,,,172,X,1,    16 46 59.0,     -45 51 58,D,2008A&A...477..147C,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.366526,251.746,-45.8663,-6.93048,-19.94077996,8.10E+09,677.5576938,1.0775,4.279,,0.0010775,928.0743,0.796950151,,,,,,,,,2.830946281,
1,26.5849,203.749,109.924,383.059,251.787,-45.8568,4.99091,4.65236,-9.32324,-1,0.932167,26.9862,14.6929,[CRN2020] W1058,251.787114,-45.85683101,0,0,90,*,7,16 47 08.90736,-45 51 24.5916,A,2020yCat.1350....0G,Star,*,-45.75,2.57,-1.53E-04,8.60E-06,O9III,,0.0287,0.0983,-1.863,-3.893,0.129,0.11,90,,,,,,,,,,,,,,,0.300729,251.787,-45.8568,-9.32324,-22.33354024,7.34E+10,1271.758352,0.0287,4.316,,2.87E-05,34843.207,0.300728695,2.87E-05,34843.20557,712.8166921,714.2833762,,1.471060697,93.5240694,1.970923395,3.104404598,
1,27.9201,185.363,201.91,469.523,251.774,-45.8653,6.06348,4.1815,-9.31606,-1,0.689621,36.263,12.3127,[CRN2020] W1045,251.7742728,-45.86528281,0,0,90,*,6,16 47 05.82547,-45 51 55.0181,A,2020yCat.1350....0G,Star,*,-40.27,2.71,-1.34E-04,9.00E-06,O9.5II,,,,-1.793,-3.852,0.111,0.09,90,,,,23.2,19.77,17.2,,,,,,,,,0.681238,251.774,-45.8653,-9.31606,-22.32636002,7.29E+10,1269.357644,-0.0337,4.249,,-3.37E-05,-29673.588,0.681238143,,,,598.9889821,,1.395904871,88.74596701,1.948148626,3.103584003,
1,31.6545,198.073,191.623,575.561,251.776,-45.8756,4.88956,4.77138,-9.30303,-1,0.975831,-48.1878,9.2841,[CRN2020] W1047,251.7754868,-45.87562392,0,0,90,*,9,16 47 06.11684,-45 52 32.2461,A,2020yCat.1350....0G,Star,*,-46.65,1.84,-1.56E-04,6.10E-06,O9.5II,,0.453,0.0783,-2.06,-3.682,0.095,0.084,90,,,,22.1,18.93,16.58,,,,,,,,,1.291795,,,,,,,,,,,,,4.53E-04,2207.505519,,,,,,,,
1,33.9914,206.759,61.9342,161.609,251.794,-45.8352,4.96206,4.52609,-9.30299,-1,0.912138,65.1671,21.7923,Gaia DR3 5940199877892578560,251.7936417,-45.83515526,0,0,90,*,2,16 47 10.47401,-45 50 06.5589,A,2020yCat.1350....0G,Star,*,,,,,,,0.1782,0.1106,-2.363,-4.057,0.149,0.118,90,,,,,,,,,,,,,,,0.929466,251.794,-45.8352,-9.30299,-22.31328992,7.20E+10,1264.999274,0.1782,4.695,,1.78E-04,5611.6724,0.929466139,1.78E-04,5611.672278,124.8838418,,,,,,3.102090276,
1,42.8285,213.518,368.662,343.261,251.751,-45.8529,5.12345,4.19971,-9.29141,-1,0.819703,-47.4323,28.5045,[CRN2020] W1023,251.7506107,-45.85290079,0,0,90,*,7,16 47 00.14656,-45 51 10.4428,A,2020yCat.1350....0G,Star,*,-49.94,2.42,-1.67E-04,8.10E-06,O9III,,0.2858,0.0953,-2.243,-4.298,0.115,0.106,90,,,,,,,,,,,,,,,0.993948,251.751,-45.8529,-9.29141,-22.3017104,7.12E+10,1261.150462,0.2858,4.848,,2.86E-04,3498.95,0.993947634,2.86E-04,3498.950315,80.40420086,94.65113719,5.628202382,0.750369706,47.70546082,1.678568095,3.100766903,
1,28.208,200.634,343.293,162.457,251.754,-45.8353,4.8389,4.5827,-9.25656,-1,0.947054,-77.532,14.0618,2MASS J16470103-4550069,251.7542899,-45.83525412,0,0,90,s*b,9,16 47 01.02958,-45 50 06.9148,A,2020yCat.1350....0G,BlueSG,*|NIR|s*b|X,-40.97,2.97,-1.37E-04,9.90E-06,O9.5Iab,,0.1557,0.1148,-2.272,-3.773,0.14,0.12,90,,,,,,,11.37,10.373,9.865,,,,,,0.75141,251.754,-45.8353,-9.25656,-22.26686028,6.90E+10,1249.637451,0.1557,4.404,,1.56E-04,6422.608,0.751410295,1.56E-04,6422.607579,134.0716765,140.1918585,7.051715779,0.8482948,53.93114091,1.731839608,3.096784032,
